id,plz,price,rooms,space
e790f61c-dae7-4266-a271-6a2bf549faee,3014,1155.0,1.0,35.0
9057d950-49b8-4dd9-96b6-8a5add3ab5e2,3004,2490.0,3.5,93.0
42e1caca-14c8-492d-bd16-ae990f8cfb89,3012,2480.0,4.5,105.0
988ce19f-9e3c-4f54-bde3-f2b3f4b64c77,3013,2590.0,3.5,68.0
da75337a-eead-45e9-b503-5152909a8120,3014,1710.0,2.0,50.0
16ec75c3-a20c-4fb6-bb17-654a662d50cc,3012,1880.0,1.5,43.0
a486a13b-8abd-45e4-a919-c3de51e36455,3008,1790.0,3.0,67.0
a1771fe9-bda6-44d8-aca0-a4116129bae7,3011,830.0,1.0,15.0
47519be8-8e9b-4ed7-9c93-9ce03faab54a,3011,3700.0,3.0,102.0
4d4b4ab5-19f2-4309-a095-3315c109c7d7,3014,2100.0,3.0,40.0
97f424e6-4a74-4ed3-a145-2414d8e4fde2,3027,1219.0,2.5,50.0
2a9f24e7-249a-44df-a7c2-d4f6dd3ea598,3011,1950.0,2.5,50.0
bbee6af1-ba9e-459c-a522-63beb57563bb,3011,2520.0,3.5,106.0
26991b7b-0d6a-4601-ab34-6a9929ceeeef,3012,1100.0,1.0,14.0
c7193f83-cbfa-4bc4-8297-884e792bee2d,3011,1650.0,2.5,50.0
fca07307-d978-400c-bb5b-d59d397dbe52,3006,1890.0,3.0,80.0
5113d75c-02dd-49a8-8a30-92cfe68b9413,3006,2320.0,4.0,90.0
a800c88d-7486-4f06-931f-25c8afe38b22,3012,1680.0,2.0,65.0
4ac1d2d6-8e87-4177-9e8a-7c5d5a53f6d6,3014,1990.0,3.5,72.0
34731ce9-9181-4bfc-90c3-4406cc53a589,3014,2000.0,3.5,72.0
4bec4455-39dc-4340-8e9f-e86edbc96d47,3008,1250.0,2.5,63.0
9904d680-2193-4f82-b213-59eb8bd62c35,3014,70.0,2.0,50.0
efcf0a78-de5a-479d-a0ac-8ad2595ef0d8,3018,800.0,2.0,36.0
4dc43e93-5e67-4988-b1b9-7916f8565b74,3006,2180.0,3.5,75.0
267b9250-b955-4d88-b100-4fe1a78ca3db,3008,1604.0,3.0,65.0
8ca9e28d-3c27-4611-8280-f742b37e8f30,3006,2395.0,2.5,80.0
4fb8545b-1ef0-49ab-8e5e-a951b84377dc,3007,2050.0,4.0,100.0
b58405c4-d42f-44bc-a770-5908d8f726b0,3007,350.0,1.0,10.0
c967c744-0a91-4902-a694-3ec4bbcf6911,3013,3770.0,5.5,120.0
87970f82-9f14-4470-b025-f49bdda1afab,3012,1595.0,2.5,51.0
3aba3f9a-37bf-4f83-b806-bd3201e0df0d,3015,3480.0,6.0,165.0
edc263a3-1188-46a7-b7c0-bb48a1cadce8,3007,40.0,1.0,1.0
2d7c420b-c183-4b66-aed5-4f3d98c0065b,3004,1297.0,3.5,69.0
0f09a5d0-05c8-45a9-9efb-b0b2e1e65db9,3027,1545.0,3.0,70.0
d921fa43-7703-4693-a2b5-96ff7242d381,3007,2350.0,3.5,100.0
5f0053cb-4da9-49bb-bfa4-44fc9477acf2,3007,1400.0,2.0,30.0
533b6a1c-3018-4b24-8efa-36c2388867f9,3012,2550.0,3.5,100.0
b131f165-6be0-4f1c-8532-2d16865e7b1a,3012,2550.0,3.5,100.0
c8b468f7-900d-4249-ab54-14846d3f3c50,3004,1500.0,3.0,70.0
194c09b9-15e1-420d-a0c1-199f60b80603,3008,1300.0,1.5,40.0
ab50d6b0-498c-4977-b4ef-37a4781e1ebd,3012,1400.0,2.0,52.0
5d311134-cde3-4233-87ac-9ea904818c18,3006,1890.0,3.5,71.0
dc2a7965-9a20-4c77-b30d-6439958a396a,3012,2110.0,4.0,78.0
010b3909-88d6-4ff0-b58a-2850f33cacb9,3008,1580.0,2.5,50.0
83380985-67ad-4ed3-bdbc-09e36d9a5e1c,3015,2101.0,2.5,66.0
c3b3344c-45aa-47c4-af6a-c23021c2eb7c,3015,2101.0,2.5,66.0
489a02a9-1d09-4e29-81fa-41f60c0a8c71,3007,1100.0,1.5,40.0
dff2ff75-9a69-4166-a360-88e216cfa2ca,3006,450.0,1.0,20.0
7a8aa916-e04d-41e1-8acd-5c8800e0f6af,8046,4350.0,4.5,115.0
0fe0bdea-6f11-4de5-bcf6-860d8488e3b2,8057,2410.0,1.5,45.0
db40c134-d787-4fcd-b065-ce84887bc0bc,8057,3430.0,3.5,79.0
a5c3ebc8-c204-4821-aaa6-f5865c6865e6,8057,3360.0,3.5,78.0
16e23478-8af2-4e0f-9149-53eee3e99a7b,8057,3090.0,2.5,66.0
ec229deb-abe7-47c2-9103-4e82602dad5e,8052,3385.0,3.5,88.0
4d054728-3929-4dee-b531-b40ce810b046,8050,515.0,1.5,24.0
9fef9978-ac76-4a94-a7df-075c17cd7d11,8057,4254.0,4.5,117.0
6bb34924-7f3d-4e6f-99a6-04dd77c3e7b4,8041,3560.0,3.5,107.0
8a2e0746-c85d-46be-905d-f03dce7916a7,8005,4250.0,3.5,102.0
39913f76-b945-4524-83a7-0064d713af13,8050,515.0,1.5,24.0
3c9a2440-df20-4e06-8c0b-f4b7d7a81585,8047,2895.0,2.5,67.0
24bb34f5-fd72-45f8-8dfc-bcb229fbac69,8041,4740.0,5.5,147.0
a843d99f-f517-4b9b-88dc-377ee57bb944,8057,2029.0,1.5,39.0
f7af5428-d09b-4a10-ac42-d6fbf097aa8b,8052,3300.0,3.5,90.0
f034c277-d04d-4064-8aa2-bcba55d97b94,8032,3116.0,3.5,85.0
9a5cb19a-aa39-4730-b302-fb81c0cb16b9,8048,3500.0,3.5,91.0
13a73493-e5c9-4af4-bfeb-5d0e489b9494,8003,1790.0,1.0,21.0
bba8482f-5de4-415a-a34f-d19c9c3a9cee,8006,1840.0,1.0,17.0
2992aa38-431f-46d5-8d79-5c79d668c778,8004,2165.0,1.0,23.0
23656680-e66f-401d-867c-85d43a54ba1d,8006,4200.0,3.0,102.0
ff6b46c0-5427-4af6-8632-d39246e7ce7b,8044,3600.0,2.5,86.0
bd80b7d3-0e55-4ee5-b5f5-f914be9c7a95,8046,4350.0,5.5,160.0
4712974d-05a8-4a6e-87ae-4f4d7311ad1d,8044,4426.0,3.5,99.0
07094e4b-0232-47bb-9d25-255590726442,8057,3550.0,3.0,70.0
b45f774b-4246-4f5a-8ec7-e0dfc0902145,8046,2480.0,2.5,52.0
cf91785e-842f-435d-84bb-0850cccda070,8002,5475.0,3.5,105.0
579ef0e9-31ce-4bd4-9579-ad70570d4302,8006,3450.0,3.5,78.0
b615c9c1-57f5-42bf-b261-ecc6245f0172,8004,4800.0,3.5,107.0
f6f04de8-7aff-44cd-b03f-9701e8cdd604,8053,2430.0,4.5,116.0
62172583-345f-4334-b957-430c99924c6b,8032,3355.0,3.0,63.0
9b0177c3-2255-42c0-82a4-f6a1202e893a,8038,5880.0,4.5,123.0
a265f91c-78c8-4507-8cc9-7037ee257a2b,8052,3995.0,6.5,200.0
15409321-b331-496e-bf0a-e801ab43c5f7,8050,2030.0,2.5,70.0
8ef70afd-fa6a-43a2-b90e-2256a8b257a2,8004,2550.0,2.0,52.0
029603af-93ba-4829-a920-e261d50f3930,8004,2550.0,2.0,55.0
a45559e6-e143-4d88-a150-54a87940cd20,8004,2350.0,2.0,35.0
de174133-67e9-40ca-9ee4-a7a37661c12c,8006,1840.0,1.0,17.0
a8a8b589-9284-4db9-887b-189877ce268f,8050,2500.0,2.5,51.0
78072530-4982-444f-bb7b-ecf8bfafe786,8044,6050.0,4.5,112.0
715b2ad2-db0f-42ed-a3dd-cdd18858bccf,8006,6455.0,5.5,169.0
f31cfa4d-b5c1-44a7-9206-255b3b2b82c7,8052,3995.0,5.5,112.0
a6507636-28b2-4000-bc87-b7e25e645d0f,8038,890.0,1.0,18.0
177e9506-6da6-44b6-875a-5d5dcf215d16,8044,3800.0,2.5,80.0
0dd0ff9c-f8cd-4c59-8539-51bc5998f621,8051,1980.0,2.0,55.0
37803a15-ed80-4d7e-823b-9dc693ebde28,8044,1990.0,2.0,55.0
7b4c318a-fc4b-4ed4-8516-82004161c643,8051,2930.0,2.5,66.0
f25f9642-8a26-45c5-8e45-3795c73510a9,8002,5950.0,3.0,128.0
9bbb5c2e-13d2-4908-a626-4e2b4156b44b,8008,3950.0,2.5,100.0
689d0dbc-3462-4648-ab61-379615524481,8004,3980.0,2.5,54.0
e1735820-5ee4-47cd-9221-b946f132cd5d,8049,3470.0,2.5,85.0
9bf135ca-9864-4b5c-9a36-41e9fa8a34dd,8055,3990.0,3.5,82.0
0520d7d1-a5b6-4f6f-95cc-9d6a8756743d,8055,3890.0,3.5,78.0
7d63e427-f186-4526-b240-6bb97a4bffc5,8004,3570.0,3.5,96.0
827aca16-9dbc-4ef8-9b94-362db65ff545,8048,3210.0,2.5,79.0
3340569b-59dc-4e1c-8e30-22c790afb41d,8049,3340.0,3.5,80.0
6c4c4984-f67c-43ce-a448-43d0c147efe1,8055,3090.0,2.5,60.0
83fb783d-fe1a-47db-ae5d-336833bfdd78,8038,5285.0,3.5,152.0
59ec8e41-3dab-4d48-a153-0834cf137b04,8002,5940.0,5.5,127.0
32df4667-3ebe-402d-b1a1-e8b7bbd45775,8032,2500.0,4.0,91.0
b12fab71-0250-4566-9690-c2889fbd2671,8004,3490.0,2.5,73.0
c3eebbf5-b883-4903-babf-54379d8a92d8,8050,6300.0,3.5,108.0
656bd8db-23e3-488b-83e6-18f2c23c5cd9,8032,3780.0,2.5,109.0
d89f5e7f-d48d-4ff2-8916-bd24d70295c9,8001,7800.0,4.5,147.0
a7bdf955-d645-49da-9841-538bcec72cde,8032,4600.0,3.5,145.0
faf821ad-9711-4722-a63e-add6abc23ba0,8051,3150.0,2.5,66.0
604b73b0-c428-401b-b24b-1ea71fc6b86d,8006,2990.0,2.0,78.0
6ee53986-a613-4705-824c-c5db0d00c801,8050,3922.0,3.5,109.0
98897500-66d1-42ce-9568-74e2b762d20e,8048,4250.0,3.0,91.0
24fa4f9d-0cc1-4f1c-a229-33d92713106c,8032,3595.0,2.5,78.0
f6443cc3-3e26-4532-b406-9bf44181b095,8001,3928.0,3.5,80.0
edf48801-ba34-4680-bbbe-fc41e2db31b0,8002,2430.0,3.0,81.0
528de2a7-b42b-44da-9de8-a2bdd2328a77,8038,3004.0,4.0,89.0
ab0d80bf-8cc7-44d6-94da-29deaa4d0768,8048,2890.0,2.5,74.0
91859b41-08a1-4b82-a29a-097d250794e1,8048,4459.0,4.0,102.0
d587b5bc-d7f6-4795-a343-628c1d81256d,8001,5700.0,3.5,172.0
38b9af4a-2dcf-41f2-8c96-c84df7aa6381,8055,4450.0,3.5,87.0
5177b3dc-9af5-419e-9394-211435268889,8048,4890.0,3.5,173.0
9021e7e6-df17-4be3-ab6d-93a58522d1be,8048,3690.0,2.5,110.0
8289938e-db91-4d90-a3e5-1f8455e34de4,8048,3250.0,2.5,61.0
68307389-8964-4ae4-8bb9-52eb0692fc3f,8048,3440.0,3.5,87.0
5095aa70-1708-44fe-9920-ecf935a7e1ca,8048,4490.0,4.5,117.0
62c7f0f4-f393-4b98-a515-d8d4cee8e814,8048,3590.0,3.5,101.0
b9d62c10-fdab-49b6-90ab-b140b87b9091,8045,3601.0,2.0,81.0
85ee3145-e8ca-4eda-b78f-97426e35bf03,8048,2730.0,2.5,57.0
8c485d1b-0c69-46e7-b3a1-050b44cb3299,8047,3060.0,2.5,65.0
b4a3a628-6e84-4368-acdb-15ac1c73b555,8047,4470.0,4.5,101.0
9a8292c9-e32c-43da-a175-f5f4e774003d,8057,3920.0,3.5,85.0
e5249acb-6751-4c81-9c4d-445ae72a0531,8032,1400.0,1.0,19.0
6622ae31-8f41-4bc0-a1e0-cf8e96117f7a,8048,2725.0,2.5,76.0
d560ce56-bb80-4386-99da-ebc3ba972ebd,8008,4878.0,2.5,94.0
a451dbed-1450-4e37-a2fd-ce02c877fad1,8050,2590.0,1.0,141.0
e1dfe566-7fde-461c-b3ab-cfbcbca35a80,8047,2838.0,3.5,88.0
3b4deb59-d90d-45d7-a805-8508dc9d7a9f,8005,3900.0,4.5,98.0
ad5b1672-8895-4b2d-968b-ba690f208d46,8038,3807.0,3.5,106.0
6de9e560-7c14-4d65-abff-df67e7d0aece,8048,4000.0,3.5,98.0
9b06e0e5-5593-4871-b5c3-7b30d69af5ae,8048,2330.0,1.5,53.0
94aa6d49-f210-4ff8-8b98-db5429f6f7e6,8005,2050.0,1.5,34.0
2ffdf9ac-d96e-4f5f-bc5d-9d6628dc0e67,8055,3780.0,3.5,86.0
23f7afe8-cf6d-40d4-8633-5c0553b3951a,8048,2950.0,3.5,92.0
328678fc-61ff-4ba0-a29b-75496c56aff2,8048,3090.0,2.5,83.0
02b65f42-fed8-4676-b039-76a5e3cbd1da,8003,2125.0,1.0,23.0
c47f54d0-d474-4f18-8dd4-8dd0b1cf2b94,8050,4320.0,4.5,123.0
90c1947d-018a-4d22-8559-1ffb215d07cf,8008,4500.0,4.0,110.0
4f2a44d6-4dea-43c2-acd7-e57e75aa9c9f,8048,2340.0,1.5,53.0
fb85fde4-6d99-48a2-9726-cbdd3309c8f6,8048,2930.0,2.5,75.0
fe8b16b4-ccbf-4aef-aee5-084e2bfadacf,8048,3150.0,2.5,82.0
a7188ee3-9bec-446d-8dcb-b6dbc8ea66de,8005,3950.0,3.5,93.0
cfc8537a-0d48-4030-85ab-9cae9b939691,8003,2900.0,2.5,55.0
3279c2da-2184-430e-a4d4-8c9b33c12d38,8004,4740.0,3.5,108.0
d9f14b3b-6dd0-4171-9037-60d21fd0fdc7,8048,2610.0,1.5,83.0
5cfb6ced-386f-447e-91ba-388cfaa7bbc0,8048,3950.0,2.5,100.0
1f590743-de95-4ee7-9f37-8d763ead2470,8048,3760.0,3.5,93.0
a4e56d0d-2288-4448-9e4e-71dab8413ebe,8048,3490.0,3.5,85.0
e489e801-f933-4aff-b27c-3f6d9cde5b2a,8048,3431.0,2.0,70.0
7ce24e07-176a-4170-a7af-b9f83180e2ce,8037,2590.0,2.5,73.0
22fffca6-1337-4d0e-8db1-d85639c0fcef,8006,4738.0,2.5,107.0
c970e5cc-680e-439d-ae17-05323a99357f,8048,2990.0,2.5,58.0
384e46f7-b844-46a0-8b40-3fd023bcdb0f,8053,4017.0,4.5,116.0
654a0df0-a288-4969-9658-94a2307fd28e,8002,10175.0,4.5,182.0
fa80cd7f-7b89-44e4-94f8-6a300516caaf,8006,5645.0,5.0,131.0
0419f838-b088-4922-942e-acfa081f6ead,8004,3410.0,3.5,73.0
2646b167-5d6e-4766-bf19-65d1fa6d0d0c,8057,1600.0,1.5,23.0
ca4fec34-328a-4521-9389-c14817344472,8055,3890.0,4.5,86.0
78c6267f-b03b-43c8-ad1a-d2b6e74a5a8f,8044,4350.0,4.0,118.0
cb21b863-6dd9-47f4-80cb-ccea3458d889,8064,1990.0,2.0,52.0
a4090c78-2635-4d69-a6e9-802b80c7af6b,8002,3745.0,2.5,79.0
4f407911-0849-40ad-ae83-0978415975d0,8003,1690.0,1.0,27.0
230b8744-655e-4aa1-937d-f31b2c1fbc4d,8045,4755.0,4.5,108.0
39d9bf07-634b-4d72-ad7d-46e9e02a7bc4,8008,3900.0,3.5,76.0
b5bb7cbf-4016-45f3-86b0-43b90dae1570,8053,2400.0,3.5,80.0
efe4d3a4-0f84-4072-8b5f-02c4a3bf1141,8005,4020.0,3.5,77.0
1883b00b-855a-4206-be43-2a63a1f6b23a,8008,4310.0,3.5,107.0
3ff75636-31d5-4b30-bf41-4191571a1578,8044,3220.0,3.0,88.0
0757ac35-9821-4dcb-9fd9-9665019893e7,8006,3058.0,2.5,74.0
c5569aa8-873e-4661-9ee1-15be62ee44b1,8004,4280.0,3.5,93.0
c117e817-c85c-46c8-8c21-806658a5087d,8050,3100.0,3.5,109.0
62425b4a-09ea-46d7-92f1-e9eac0b31d1f,8005,3950.0,3.5,88.0
62af5b23-f36a-4759-b4a1-8a79819a2443,8005,3340.0,2.5,91.0
ecbbd809-9c5f-4d63-99ff-af6aa6e02567,8049,2450.0,2.5,54.0
348f7936-cf10-4f24-883c-6debe9840cd4,8048,3840.0,3.5,98.0
78590c9b-c663-453f-b926-34238e1844d9,8008,2959.0,2.5,63.0
801f416b-4354-45d2-8745-2240aa7f309d,8002,3575.0,2.5,70.0
950d9b4a-06e2-45dd-8c44-faf80a90c3c9,8044,3270.0,3.0,88.0
aaf8ea2f-ad3a-4d88-bd85-0c408f3d63f5,8044,6340.0,5.5,155.0
f506a6cf-6736-49e9-a45f-c0b2c7f3a88a,8008,4690.0,4.0,96.0
b3efffcc-a735-4cd5-b7d1-6f858b5044f6,8044,5105.0,3.5,114.0
26ea6061-a643-4efc-a1f6-8acd4dd2fdac,8002,2544.0,2.0,71.0
99517216-50be-4899-a3a6-5346a87b0b90,8048,4430.0,3.5,120.0
7c8b69ef-98fd-4ea2-ac47-fc4fe10a81a9,8005,3880.0,3.5,82.0
a3cfe9c3-bc97-4aa7-b6f4-23250b15b831,8045,2250.0,3.0,67.0
034e4051-79c2-4419-8ca1-ccab7765be75,8045,4450.0,3.5,156.0
4a98cc6d-015e-4c3d-8a30-016736c7a824,8051,4300.0,3.5,108.0
090c4b1d-fc4c-4e63-85f5-dd8d94093abd,8055,2090.0,1.0,41.0
8c2fde5f-9a24-4f60-9aab-a0f44791130b,8048,3831.0,3.5,124.0
760938a6-3368-4275-932b-09571fd3c9ed,8004,3100.0,2.0,57.0
9f6e5728-c8ab-4105-b98c-4cffd29bc26c,8004,2195.0,1.0,39.0
b2e1e57a-2316-450d-a156-6cafc6f1816b,8002,4306.0,2.5,138.0
e38c396d-6d7f-4da7-9053-ca0072119b7b,8050,2900.0,3.5,100.0
8e10201f-0898-4982-8192-597d3d0dfd9d,8050,2765.0,3.5,104.0
4f235cd7-f20c-4106-b932-9a3d91b0f46e,8041,2930.0,2.5,79.0
1e7d0e6e-5ac4-4e0d-805d-f84f9cd474ba,8057,2340.0,2.5,58.0
fec29181-01d4-4ea9-b23b-8c03340699e7,8006,4800.0,3.0,102.0
9129b40e-aef8-4df1-af56-68524ef38e81,8057,2630.0,3.0,71.0
1757c513-124a-4447-878d-71c24026de8c,8053,3492.0,3.5,84.0
8c436226-3f05-4119-b59f-35aaf8316ed0,8048,2990.0,3.5,101.0
053ab1a1-2212-4b9d-878f-fcb412360f0d,8048,3350.0,2.5,78.0
a1ee72d6-1d53-4c68-b506-80ef8c47fa32,8006,2149.0,2.0,57.0
0d50203d-e5cd-40a7-80e9-427e321a7df7,8046,2730.0,3.5,74.0
60afcd7d-9370-4721-9798-19689694a00f,8049,2760.0,2.5,84.0
741cf357-9264-490f-b1bc-be848124f557,8038,1990.0,3.5,61.0
0fee104e-2a58-456f-ad63-1f0bb87363b1,8047,2705.0,2.5,80.0
56c14186-2cd4-4924-8ab7-f03f1146352c,8038,2680.0,2.0,52.0
320c6441-b6ea-4471-8633-a2161a9071d8,8041,3200.0,4.5,104.0
27754e19-18f3-476b-b72c-03b3e097fb54,8055,2900.0,2.5,72.0
cdbaef20-752e-4c48-827f-1da9d75d119a,8006,4040.0,3.5,103.0
c160c19b-6e71-4045-be7a-8bdbcb7fb1af,8044,3180.0,3.5,75.0
f863cf0d-472b-4b70-9005-ffbff2090947,8004,3390.0,3.5,74.0
c746aef5-7638-4e8c-ad3d-788b78231dc9,8008,3738.0,2.5,87.0
54b3bdc1-4dbc-42b2-b9c1-ad6d318083c1,8052,1987.0,2.5,55.0
d4ae7984-f10f-4ec4-ba2b-46c44ecc18a7,8057,2555.0,2.5,63.0
2e5cec42-0c3f-4e9a-b052-862dc06083ca,8057,4450.0,5.5,95.0
8ced7382-09d2-4d17-aebb-8bb15c92a0c1,8050,2030.0,2.0,55.0
5b14339c-a0ee-485d-b7c6-edbdcd80f94b,8045,2390.0,3.0,45.0
0ef2bc51-bc45-43e1-a7ff-754e53c54d3d,8047,2088.0,2.5,72.0
1c5d83d0-da7e-4c05-9c10-495acbc82acd,8032,2501.0,2.0,50.0
8cb804bd-75cb-4c01-a243-4389733d604b,8038,2580.0,2.0,49.0
72979959-4ba1-41f9-b82b-7e2a9cc1a3f6,8050,2582.0,3.0,65.0
2309483d-2267-4310-9b8c-360b424ef584,8053,3445.0,3.5,84.0
ed18260d-000c-49bc-84f7-92360cb789ab,8050,2620.0,2.5,71.0
7601ac80-b9e0-4d04-95c8-996029aa2f47,8045,5165.0,4.5,106.0
c50b1b77-eefc-47ab-b6e3-d86b4c122d1f,8050,2625.0,2.5,67.0
ae28d856-38b1-4602-9063-a221d479f711,8050,2545.0,2.5,67.0
cbcb89ff-c1c8-477e-b51d-d470b0545448,8050,4090.0,4.5,148.0
5f11b4ce-7f76-4c7e-b7ef-541469a9a253,8051,2995.0,2.5,115.0
7ac535fa-daf5-49a5-a2cd-182771781ede,8050,2890.0,3.5,100.0
414750e1-516f-4df3-ba23-507cd2c5e7d5,8006,2750.0,2.5,68.0
cb77fd95-2811-4550-9ef6-7babee47399b,8038,1900.0,3.0,58.0
09b279fd-c59b-45e8-9b87-8a3339014a05,8005,3045.0,3.0,63.0
7e01f4de-2fa9-432c-96bf-b07eddc6f2fe,8052,2638.0,3.5,75.0
bc4c33b5-df8d-4d25-af3a-1d8ed870cb14,8032,3400.0,4.5,95.0
caacd800-147f-415e-9ace-800f88d2225d,8057,4867.0,5.5,128.0
09f95711-dfa7-46b7-85c9-c02d2c724915,8038,2310.0,3.0,69.0
182eb272-cdfe-4bb1-9e39-c19c4b52a28b,8048,4990.0,3.5,173.0
cdfbc33a-913c-42f0-9d39-6166320b0e13,8044,3090.0,2.5,92.0
0c25c325-dbbf-4cb8-b4d0-d56daf005e82,8053,3500.0,4.0,99.0
d5347e2e-c82b-4583-91a3-f38a05f624df,8047,3390.0,2.5,73.0
7927c0fb-22a7-4994-b77a-06ce5b8e0d79,8002,2570.0,3.0,76.0
b4acc4c4-355c-4981-8fa5-d5b81b10b3e9,8006,4065.0,4.0,88.0
023db695-3df4-4074-b46c-cdaac3f421d6,8052,1861.0,2.5,47.0
4ad951ae-1b9b-4a6b-9fd9-d7b1cd5eed5d,8044,3815.0,3.0,84.0
34919069-6b57-465c-b13e-301ed3d7e303,8050,2641.0,2.5,58.0
ec499011-fed4-4e11-818f-e2822ab0e1a6,8002,8980.0,4.5,161.0
d99b4c7d-0f2a-47a1-925d-44f275ca3258,8002,5300.0,3.5,103.0
463e3af2-e780-48e0-adfe-5ef11d940e02,8052,2600.0,4.0,97.0
21d8b6a2-9e65-4b76-a0d1-f9d66ec8a9bc,8006,5435.0,3.5,114.0
ff489dd4-0ef3-401f-8974-876645fb514a,8050,4410.0,5.5,130.0
88695f85-2313-494c-8f46-bb5928b4f899,8050,2122.0,1.5,24.0
88b07675-74d4-453b-a02a-e061d8933b67,8048,2035.0,1.5,23.0
c509d04c-a088-4d5d-8481-0ce9b9710785,8006,3480.0,4.5,93.0
523049f8-fd5f-4f62-9211-48f1a4581542,8048,3741.0,3.5,104.0
ba7e51e9-1495-4e7c-a4b0-807eec416396,8050,2320.0,2.5,66.0
45e96ed8-bf47-4e0c-bf3b-1e54df988221,8055,2990.0,4.0,76.0
11a9e07e-9854-4230-ae3a-29856ec3c360,8002,3000.0,3.0,70.0
b82d4a5e-ce4f-4f5d-8fdc-bed2b175d5dd,8050,4870.0,2.0,55.0
45e67ee4-a193-419f-861f-d564162e2c44,8050,6900.0,3.0,74.0
2d62c5f0-722f-4e3c-8da3-45e8f6909457,8048,2100.0,2.5,55.0
1e3d8d09-4440-4358-9bed-c5a610d83ca7,8038,1555.0,2.0,48.0
515de7f8-8710-4be5-9722-1853361548e2,8002,2080.0,2.0,59.0
31d12984-5f4a-4355-9ebc-57e1174554dc,8053,1950.0,4.5,127.0
d4f18e3a-e825-4809-92c2-70196e15a2e2,8050,2165.0,2.5,67.0
234a5302-dd19-48e3-b8d7-ab50a81dc7cf,8003,1995.0,1.0,25.0
ffe807c5-df8a-44e5-ba1c-b29eb9d17a5e,8001,6950.0,4.5,142.0
ce717dab-850b-4b4c-924a-8bea5a1ebc55,8057,1247.0,2.0,54.0
ac7034a9-59fd-4f3a-8124-5ed41e4e3913,8038,1990.0,2.0,56.0
89888ab3-8a92-437c-8098-7ed6ac31b75c,8057,1665.0,2.0,53.0
5f923e3e-5db5-4a35-a079-4e9cc9988984,8057,1600.0,2.0,53.0
55fbfbac-ab74-43e0-bf26-0ad8c6268da2,8004,4100.0,3.5,75.0
edc99283-3c28-4d13-a933-1ff42e16ca30,8044,3370.0,4.0,88.0
1ba6fc01-177a-4eea-81b0-b3647b6261a8,8044,2840.0,2.5,54.0
a1472b81-007c-4e23-a5f7-7b6d3513205d,8008,3460.0,2.0,71.0
86f014ad-3699-44e0-bc28-4e415dce3444,8004,1915.0,1.5,25.0
cd73f4be-6c4a-4ab0-ae59-0143791d2c87,8038,3090.0,2.5,84.0
90f8b030-e29e-4fae-8d76-0fe3d8011d45,8049,3890.0,4.5,108.0
afd473e4-aaf6-4815-a3e8-c9afc84c3041,8032,2180.0,2.0,33.0
a83afe09-12fe-4c66-bc4b-99e9d50afb79,8050,2220.0,1.5,42.0
bb18f0d0-3b14-47f3-9344-3d5a1791455c,8002,2100.0,2.0,59.0
620afcb3-df9e-4814-937c-a19d6d0b06fb,8002,2100.0,2.0,59.0
34434ec8-54fe-451f-b62c-5ba10ea3f038,8047,2874.0,5.0,97.0
d1e7c472-0800-4813-84c6-6d7f86656636,8003,1895.0,1.0,27.0
25a67c9f-0f9d-4b27-b1e1-b097e934451e,8006,7500.0,5.5,155.0
c4a2e73a-a2cb-44f2-bcb1-1f287adbb98d,8006,5750.0,4.5,158.0
5fe8dfb9-f21b-48ca-b927-51b52bb6ba15,8004,3265.0,3.5,67.0
0701695a-11af-4666-8706-16db393085a8,8008,3810.0,3.5,85.0
1b304740-17b5-48df-8f66-a2f90aa7aea5,8050,2820.0,1.0,50.0
1087f316-f0f8-49f4-bb2b-ca3948315f8c,8002,3900.0,2.5,75.0
f4075aac-ff87-4949-919c-44d49fb418b0,8002,4650.0,4.5,119.0
4087631e-adcd-420c-a8cb-8c0e22ef4bad,8002,3930.0,3.0,88.0
bd422d46-126d-401f-b1e7-766cce3a16d4,8006,3590.0,3.5,72.0
b304753b-1746-424d-9c06-6a0d626d196d,8006,3925.0,3.5,83.0
9fa26eca-d0ec-48d7-afbe-fe741c8bab27,8003,3505.0,3.0,83.0
4c822834-3b2c-458b-821a-e7bd53c45586,8003,3495.0,3.0,84.0
512ce1a6-3125-45a6-a16c-998e4ec10074,8048,3590.0,2.5,74.0
f4e47a1f-4ced-474b-9eb0-a4814d05a168,8046,3170.0,3.5,119.0
b007cd56-8e74-4d3d-a43f-0f6c59480f27,8003,3990.0,2.5,102.0
fb6b3113-8ca4-4466-8a02-c8f6bfd3506c,8002,6639.0,4.5,130.0
be33a160-bc65-4023-b5d4-7b696fc6bb5b,8032,4660.0,2.5,80.0
457b1d08-d79d-49dc-b572-f21a6da5132e,8032,5180.0,2.5,89.0
27a60669-f97f-4aef-baa1-c47bbb9185e0,8002,6838.0,4.5,144.0
6dbb3d01-764e-461c-ada3-128b5feca7b8,8002,3162.0,2.5,62.0
2f2252df-2111-4ce1-b38f-e2f6b122207a,8002,3151.0,2.5,60.0
74e41b9f-cc72-4907-af31-96ead21503a1,8005,4315.0,3.5,97.0
ca28dd76-5932-4ce1-9a62-0b5ffce7ef57,8001,9750.0,2.5,150.0
56046452-11bf-4eeb-9845-fc34633f7f98,8001,1342.0,1.0,21.0
0d237271-30c6-4be1-bc02-0b863523bd7f,8057,2615.0,3.0,61.0
fae344f1-7a08-4a3d-a38f-b280831ea641,8050,3469.0,3.5,85.0
62731ff0-ff83-4050-ab18-2acc86b31cac,8046,2990.0,4.5,124.0
